,Unnamed: 0,created_at,text,sentiment,positive_sentiment_score,negative_sentiment_score
1471,1471,2022-12-04 15:41:11+00:00,"@bubblydolphin_ @ProjectCaelum @WimpyUAE JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9X0HxeoRJ2",NEUTRAL,0.2950499653816223,0.0004318584396969527
1472,1472,2022-12-04 15:41:02+00:00,"@RaniyaAyisha JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/wkDoDbZyBa",NEUTRAL,0.35851702094078064,0.00025325853493995965
1473,1473,2022-12-04 15:40:58+00:00,"#ElonMusk tells group he has spoken about possible #assassination over revealing Twitter and #Democrat collusion 

There is more to come and talk of interference in elections in #Brazil where there are a lot of #protests over a slim win?

https://t.co/MQVcdGtaWn",NEUTRAL,0.01890132948756218,0.3499857783317566
1474,1474,2022-12-04 15:40:57+00:00,@TabithaOlotu @AltcoinWorldcom @vortex_protocol Best project ever $VXP https://t.co/2mAK3qGatt  #vortexprotocol #ELONMUSK #Ethereum  @vortex_protocol don't miss out,NEUTRAL,0.28029635548591614,0.0006321381079033017
1475,1475,2022-12-04 15:40:57+00:00,"@realmoonverse @NexonFi JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk",NEUTRAL,0.3884788751602173,0.0003221382212359458
1476,1476,2022-12-04 15:40:53+00:00,"@BillRagan6 @_nixmyth_ JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/E1zKNsK5ah",NEUTRAL,0.2862149477005005,0.00039056353853084147
1477,1477,2022-12-04 15:40:51+00:00,"@mrblockchain_ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/8j7UxsN3L3",NEUTRAL,0.3509589731693268,0.00033153194817714393
1478,1478,2022-12-04 15:40:50+00:00,"@CryptoPharaohs_ @flow_blockchain @flowverse_ JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/UrqiWSh2IN",NEUTRAL,0.29908284544944763,0.0004957711789757013
1479,1479,2022-12-04 15:40:49+00:00,"@ElliottForecast JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/CTNsdHPefE",NEUTRAL,0.2867582142353058,0.0002522355644032359
1480,1480,2022-12-04 15:40:42+00:00,"@BNB_Tracker JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/I1Frh52zEd",NEUTRAL,0.3074285387992859,0.00027458902332000434
1481,1481,2022-12-04 15:40:41+00:00,"@MarketBluffer JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ZhhIINF9Eo",NEUTRAL,0.30497512221336365,0.00022850783716421574
1482,1482,2022-12-04 15:40:38+00:00,"@ElliottForecast JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/j9TZLb41EO",NEUTRAL,0.3014373183250427,0.00024549468071199954
1483,1483,2022-12-04 15:40:37+00:00,"@PacificRimNFT JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/6ME3FeHpzq",NEUTRAL,0.4227200448513031,0.0003128841344732791
1484,1484,2022-12-04 15:40:32+00:00,"@SomthingUnseen JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/X6EEPr9TvP",NEUTRAL,0.36556610465049744,0.00022814735712017864
1485,1485,2022-12-04 15:40:29+00:00,"@CryptoSOLover JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/16aaFZFcuR",NEUTRAL,0.3004583418369293,0.00024935821420513093
1486,1486,2022-12-04 15:40:22+00:00,"@eth_yoloo @DickmferWTF JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/C33De4LRrb",NEUTRAL,0.374984472990036,0.0005180505686439574
1487,1487,2022-12-04 15:40:17+00:00,"@QayyumShary JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/u4T0RV9sir",NEUTRAL,0.3335581421852112,0.00025844384799711406
1488,1488,2022-12-04 15:40:17+00:00,"@icoquality JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/YLIyb6719O",NEUTRAL,0.3132365643978119,0.0003422656445764005
1489,1489,2022-12-04 15:40:13+00:00,"@CoinDesk The preparations for the #ElonGoat #Holidays tour are underway and the @ElonGoatToken partners are all on board! 

@elonmusk and #crypto communities are excited 

Let’s have a goatish celebration 🏴‍☠️ #Crypto #Binance #Elongoattoken #ElonGOAT #ELONMUSK #ElonistheGoat #GOAT𓃵 #goat https://t.co/g5xWxicbSM",POSITIVE,0.5350101590156555,0.0014240652089938521
1490,1490,2022-12-04 15:40:13+00:00,"@CoinDesk @PPathole
 
@1goonrich
 
@davidgokhshtein
 
@cz_binance

ElonGoat is going huge, get on this ride to Mars before Elonmusk recognise his Goat and statue of ElonGoat
#ElonMusk  #claimyourgoat #ElonGOAT #egt #ElonistheGoat https://t.co/QgemtmZB4v",NEUTRAL,0.16321894526481628,0.002330683171749115
1491,1491,2022-12-04 15:40:10+00:00,"@ai_pfp JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/TAnW0kCyri",NEUTRAL,0.35458874702453613,0.00031726990710012615
1492,1492,2022-12-04 15:40:02+00:00,"@ElliottForecast JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/YXGrh7JGmX",NEUTRAL,0.32037293910980225,0.00030422548297792673
1493,1493,2022-12-04 15:39:59+00:00,"@makinul991 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/mAgA17RP6Q",NEUTRAL,0.3456358313560486,0.00029404176166281104
1494,1494,2022-12-04 15:39:55+00:00,"@Breadpoolio JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/gn9hDZfofn",NEUTRAL,0.30511346459388733,0.0002621679159346968
1495,1495,2022-12-04 15:39:54+00:00,"@NinacryptoNC JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/sdKL7uY6vH",NEUTRAL,0.2712682783603668,0.0004306891933083534
1496,1496,2022-12-04 15:39:51+00:00,"@nunuagr @0xJoint JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/DZjFfUShkF",NEUTRAL,0.3729073107242584,0.00039601291064172983
1497,1497,2022-12-04 15:39:50+00:00,"@CoinDesk Hi Sir,

Please check @ElonGoatToken 🐐🐐👀👀🔥🚀
@elonmusk #ElonMusk #ElonGoatToken #ElonGoat #EGT #ClaimYourGoat #memecoin #ElonistheGoat

$EGT is building a huge monument of @elonmusk 👀👀 and will deliver it to him 🔥🔥🐐🐐🚀🚀👀👀 https://t.co/vd4fwypPIM",NEUTRAL,0.08111312240362167,0.0007884901715442538
1498,1498,2022-12-04 15:39:48+00:00,"@cryptowebcam22 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/50LMnqQVNZ",NEUTRAL,0.2852734923362732,0.00027953574317507446
1499,1499,2022-12-04 15:39:48+00:00,"@gaterole_CHW JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/YpDotQKo9v",NEUTRAL,0.3324997127056122,0.00026106968289241195
1500,1500,2022-12-04 15:39:42+00:00,"@sweeepnft JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/MqnoZDtfrS",NEUTRAL,0.3976483941078186,0.00034679181408137083
1501,1501,2022-12-04 15:39:36+00:00,@NeoTokyoEnt @DanielOkun5 @elonmusk Then why are you on this platform? @lovethrivemag is launching soon and they plan to help humanity with social good. #Twitter only helps #ElonMusk use others ideas for his own gain. Do you really think he’s listening to you?,NEUTRAL,0.2260928750038147,0.0400170274078846
1502,1502,2022-12-04 15:39:34+00:00,"@realmoonverse @vertex_protocol JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/GVPZNiXtn4",NEUTRAL,0.3390618562698364,0.0003760616818908602
1503,1503,2022-12-04 15:39:34+00:00,"@CoinDesk 🔥$EGT🔥
Loading up my bag with $EGT is the best financial decision I have made this year. 

The chart is orgasmic💯.  
Community is strong and supportive ✅

@ElonGoatToken @elonmusk 

#elongoat #elongoattoken #ElonMusk $EGT #egt #egtarmy #memecoin #ElonistheGoat  #ERC20 https://t.co/KWzHjzzmrj",POSITIVE,0.7464784979820251,0.00024657705216668546
1504,1504,2022-12-04 15:39:32+00:00,"@CoinDesk Want a good investment?
$EGT - 
@ElonGoatToken

I dont care about how the chart looks, watch these guys work. 

Im all in.

#ElonGOAT #Elongoattoken #egt #egttoken #ClaimYourGoat #ElonistheGoat #elonmusk 
@elonmusk https://t.co/WSM51mDvMz",NEUTRAL,0.057621438056230545,0.10711541771888733
1505,1505,2022-12-04 15:39:32+00:00,"@Noots_STW JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/wbRTAma4QN",NEUTRAL,0.37863677740097046,0.0002985893515869975
1506,1506,2022-12-04 15:39:32+00:00,"@mattboys_ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/4YqMyVYaUA",NEUTRAL,0.33303090929985046,0.00030034640803933144
1507,1507,2022-12-04 15:39:29+00:00,"@SHIBpossessor JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/lgOFFJXrTd",NEUTRAL,0.23383992910385132,0.0002827848948072642
1508,1508,2022-12-04 15:39:26+00:00,"@CoinDesk Want a good investment?
$EGT - 
@ElonGoatToken

I dont care about how the chart looks, watch these guys work. 

Im all in.

#ElonGOAT #Elongoattoken #egt #egttoken #ClaimYourGoat #ElonistheGoat #elonmusk 
@elonmusk https://t.co/ItvKekOxfd",NEUTRAL,0.04753370210528374,0.1138112023472786
1509,1509,2022-12-04 15:39:25+00:00,"@Sammy_NFT_promo JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/IfSN6ES0Ad",NEUTRAL,0.3548363149166107,0.00026802768115885556
1510,1510,2022-12-04 15:39:23+00:00,"@CoinDesk Hi Sir,

Please check @ElonGoatToken 🐐🐐👀👀🔥🚀
@elonmusk #ElonMusk #ElonGoatToken #ElonGoat #EGT #ClaimYourGoat #memecoin #ElonistheGoat

$EGT is building a huge monument of @elonmusk 👀👀 and will deliver it to him 🔥🔥🐐🐐🚀🚀👀👀 https://t.co/kyXbYujX4V",NEUTRAL,0.08151955902576447,0.0008312570862472057
1511,1511,2022-12-04 15:39:18+00:00,"@TheThinkAsset JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pC6yVr5gEd",NEUTRAL,0.33708569407463074,0.00022938946494832635
1512,1512,2022-12-04 15:39:18+00:00,"@FlatforFlipNFT JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/C8cQxbognX",NEUTRAL,0.32595428824424744,0.0002766261459328234
1513,1513,2022-12-04 15:39:15+00:00,"@AlexSnowAVAX @DinosEscapAvax JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/SZ3SfHpaZg",NEUTRAL,0.3639315962791443,0.0003216527693439275
1514,1514,2022-12-04 15:39:11+00:00,"@business Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/PAfq10TPsM",NEUTRAL,0.012143232859671116,0.017100052908062935
1515,1515,2022-12-04 15:39:10+00:00,Elon Musk mocks shirts he found in Twitter's building. See Don Lemon's response - CNN https://t.co/lv3mDiUTGb #elonmusk #elon #musk,NEUTRAL,0.013405142351984978,0.001288399682380259
1516,1516,2022-12-04 15:39:09+00:00,"@smdra__ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/fWQk9tbiy0",NEUTRAL,0.32892417907714844,0.0002972119254991412
1517,1517,2022-12-04 15:39:08+00:00,Elon Musk's 2022 Wealth Loss Exceeds $100 Billion for First Time - Bloomberg https://t.co/aEV7mu9foe #elonmusk #elon #musk,NEUTRAL,0.008257968351244926,0.0028159627690911293
1518,1518,2022-12-04 15:39:07+00:00,Charlie Munger calls the success of Elon Musk's Tesla a 'minor miracle' in the car business - CNBC https://t.co/37fq5bsVcQ #elonmusk #elon #musk,NEUTRAL,0.30303552746772766,0.02066877670586109
1519,1519,2022-12-04 15:39:06+00:00,"@_CoinJr JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ZvkbiBLcVJ",NEUTRAL,0.3755987584590912,0.0003054135595448315
1520,1520,2022-12-04 15:39:05+00:00,Is Elon Musk’s Twitter about to fall out of the GDPR’s one-stop shop? - TechCrunch https://t.co/u7e1v5zlwD #elonmusk #elon #musk,NEUTRAL,0.006781201809644699,0.020155614241957664
1521,1521,2022-12-04 15:39:03+00:00,AMC CEO: Elon Musk would be 'foolish' to destroy Twitter - Yahoo Finance https://t.co/r2nCEkTOhR #elonmusk #elon #musk,NEUTRAL,0.012061640620231628,0.3030287027359009
1522,1522,2022-12-04 15:38:53+00:00,"@FoxNews @elonmusk #Putin ""may have"" kompromat on #ElonMusk.

It is ""possible"" #Russia controls Musk.",NEGATIVE,0.003738877596333623,0.694729208946228
1523,1523,2022-12-04 15:38:53+00:00,"@smdra__ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/hSwN9IfX7k",NEUTRAL,0.325291246175766,0.0002760532370302826
1524,1524,2022-12-04 15:38:46+00:00,"@WhaleChart Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/1gzRT5Jt51",NEUTRAL,0.006593721453100443,0.0022231759503483772
1525,1525,2022-12-04 15:38:43+00:00,"@recurcoin JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/jZb0n8BbI8",NEUTRAL,0.35690486431121826,0.00027611778932623565
1526,1526,2022-12-04 15:38:41+00:00,"@hizrshrrrm6 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/sHoyThEc0O",NEUTRAL,0.38859835267066956,0.0003282210964243859
1527,1527,2022-12-04 15:38:40+00:00,"@holdmanchad JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/mOu0afcP7V",NEUTRAL,0.3696606457233429,0.000291614793241024
1528,1528,2022-12-04 15:38:36+00:00,"So, #Elonmusk just wants to amplify unvetted nonsense.  So on-brand for him right now. https://t.co/sCIZ5Hn4Qq",NEUTRAL,0.07182588428258896,0.27764102816581726
1529,1529,2022-12-04 15:38:33+00:00,"@satoshisaid JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/zIPGcwwOqd",NEUTRAL,0.3261623680591583,0.0003153757133986801
1530,1530,2022-12-04 15:38:33+00:00,Who in the government came to Twitter with the fake hacking or Russian stories—those government employees -and their bosses-must be fired/impeached—find specific names please. #ElonMusk https://t.co/POHNrdfC0a,NEGATIVE,0.0008866282878443599,0.8207157850265503
1531,1531,2022-12-04 15:38:31+00:00,"@SHIBSTEVE @POTUS JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9ivfn35MIX",NEUTRAL,0.2245739847421646,0.00033756339689716697
1532,1532,2022-12-04 15:38:31+00:00,"@_Crypto_Frog JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/O4r4E3zNFA",NEUTRAL,0.3204268515110016,0.0002717748866416514
1533,1533,2022-12-04 15:38:29+00:00,"@WilgotWall JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/xR3p7gjjwB",NEUTRAL,0.3565942943096161,0.00028761569410562515
1534,1534,2022-12-04 15:38:24+00:00,"@0xEthereumYoda JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ieOnojXSRl",NEUTRAL,0.3514423072338104,0.00030706592951901257
1535,1535,2022-12-04 15:38:23+00:00,"@TA4CryptoBot JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/hElz5qk3FK",NEUTRAL,0.30393126606941223,0.00028441945323720574
1536,1536,2022-12-04 15:38:21+00:00,"@smdra__ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/kYzSbQpQrO",NEUTRAL,0.3514867424964905,0.00030523588065989316
1537,1537,2022-12-04 15:38:09+00:00,"@LivePriceCrypto JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/lfueEulCHQ",NEUTRAL,0.2860828936100006,0.0002206603967351839
1538,1538,2022-12-04 15:38:08+00:00,"@zepcoinofficial JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/t1Ws5oo8i0",NEUTRAL,0.35256320238113403,0.0002967181208077818
1539,1539,2022-12-04 15:38:07+00:00,"@TheRealD0c JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/nBQSgxmZA4",NEUTRAL,0.3333585262298584,0.00024449886404909194
1540,1540,2022-12-04 15:37:59+00:00,"@jesusnavacuba @YouTube JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/CEqDonHxMT",NEUTRAL,0.30478477478027344,0.00026204215828329325
1541,1541,2022-12-04 15:37:58+00:00,"@0xEthereumYoda JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/y19jrYZEBs",NEUTRAL,0.37330952286720276,0.0003607427643146366
1542,1542,2022-12-04 15:37:57+00:00,"@HeroesOfHiraeth JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/OsdMmfYXwq",NEUTRAL,0.4167937934398651,0.00036732511944137514
1543,1543,2022-12-04 15:37:56+00:00,"@ErnestoWavect JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/S5GkJNhYxC",NEUTRAL,0.3326704800128937,0.0002306357491761446
1544,1544,2022-12-04 15:37:53+00:00,"@salauddinhossen @Shuvo2Sb @PayWeu @Saidul1467 JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/M6jHhGTw8d",NEUTRAL,0.3334421217441559,0.00046651141019538045
1545,1545,2022-12-04 15:37:50+00:00,"@nyan_lou618 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Ja9VVjQ7YW",NEUTRAL,0.35263291001319885,0.0003245461848564446
1546,1546,2022-12-04 15:37:48+00:00,"@crypto_buy_tips JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/zVfXxMvjK6",NEUTRAL,0.28770241141319275,0.0003020983131136745
